company_id,period_id,metric_id,actual_budget,amount
CC0073,20253,2,BUDGET,
CC0062,20253,2,BUDGET,10084000
CC0036,20253,2,BUDGET,42329000
CC0045,20253,2,BUDGET,185887000
CC0047,20253,2,BUDGET,85654000
CC0044,20253,2,BUDGET,149940000
CC0046,20253,2,BUDGET,31390000
CC0048,20253,2,BUDGET,0
CC0031,20253,2,BUDGET,50466000
CC0033,20253,2,BUDGET,0
CC0028,20253,2,BUDGET,18317000
CC0030,20253,2,BUDGET,2573000
CC0032,20253,2,BUDGET,0
CC0089,20253,2,BUDGET,0
CC0001,20253,4,ACTUAL,-2484000
CC0003,20253,4,ACTUAL,551000
CC0002,20253,4,ACTUAL,49000
CC0020,20253,4,ACTUAL,44000
CC0021,20253,4,ACTUAL,4000
CC0024,20253,4,ACTUAL,0
CC0027,20253,4,ACTUAL,78000
CC0023,20253,4,ACTUAL,44000
CC0007,20253,4,ACTUAL,-215000
CC0008,20253,4,ACTUAL,23000
CC0009,20253,4,ACTUAL,84000
CC0005,20253,4,ACTUAL,76000
CC0006,20253,4,ACTUAL,557000
CC0010,20253,4,ACTUAL,552000
CC0011,20253,4,ACTUAL,520000
CC0014,20253,4,ACTUAL,304000
CC0017,20253,4,ACTUAL,0
CC0016,20253,4,ACTUAL,1000
CC0039,20253,4,ACTUAL,
CC0040,20253,4,ACTUAL,
CC0038,20253,4,ACTUAL,
CC0041,20253,4,ACTUAL,
CC0043,20253,4,ACTUAL,
CC0066,20253,4,ACTUAL,
CC0085,20253,4,ACTUAL,1997000
CC0058,20253,4,ACTUAL,
CC0057,20253,4,ACTUAL,62000
CC0053,20253,4,ACTUAL,
CC0065,20253,4,ACTUAL,
CC0052,20253,4,ACTUAL,
CC0051,20253,4,ACTUAL,
CC0078,20253,4,ACTUAL,
CC0063,20253,4,ACTUAL,
CC0075,20253,4,ACTUAL,
CC0073,20253,4,ACTUAL,
CC0062,20253,4,ACTUAL,49000
CC0036,20253,4,ACTUAL,
CC0045,20253,4,ACTUAL,1324000
CC0047,20253,4,ACTUAL,914000
CC0044,20253,4,ACTUAL,379000
CC0046,20253,4,ACTUAL,194000
CC0048,20253,4,ACTUAL,0
CC0031,20253,4,ACTUAL,172000
CC0033,20253,4,ACTUAL,
CC0028,20253,4,ACTUAL,
CC0030,20253,4,ACTUAL,
CC0032,20253,4,ACTUAL,
CC0089,20253,4,ACTUAL,195000
CC0001,20253,4,BUDGET,469000
CC0003,20253,4,BUDGET,736000
CC0002,20253,4,BUDGET,49000
CC0020,20253,4,BUDGET,44000
CC0021,20253,4,BUDGET,2000
CC0024,20253,4,BUDGET,0
CC0027,20253,4,BUDGET,88000
CC0023,20253,4,BUDGET,16000
CC0007,20253,4,BUDGET,84000
CC0008,20253,4,BUDGET,23000
CC0009,20253,4,BUDGET,82000
CC0005,20253,4,BUDGET,218000
CC0006,20253,4,BUDGET,0
CC0010,20253,4,BUDGET,120000
CC0011,20253,4,BUDGET,287000
CC0014,20253,4,BUDGET,229000
CC0017,20253,4,BUDGET,170000
CC0016,20253,4,BUDGET,80000
CC0039,20253,4,BUDGET,
CC0040,20253,4,BUDGET,
CC0038,20253,4,BUDGET,
CC0041,20253,4,BUDGET,
CC0043,20253,4,BUDGET,
CC0066,20253,4,BUDGET,
CC0085,20253,4,BUDGET,231000
CC0058,20253,4,BUDGET,
CC0057,20253,4,BUDGET,
CC0053,20253,4,BUDGET,
CC0065,20253,4,BUDGET,
CC0052,20253,4,BUDGET,
CC0051,20253,4,BUDGET,
CC0078,20253,4,BUDGET,
CC0063,20253,4,BUDGET,
CC0075,20253,4,BUDGET,
CC0073,20253,4,BUDGET,
CC0062,20253,4,BUDGET,31000
CC0036,20253,4,BUDGET,
CC0045,20253,4,BUDGET,0
CC0047,20253,4,BUDGET,0
CC0044,20253,4,BUDGET,0
CC0046,20253,4,BUDGET,0
CC0048,20253,4,BUDGET,0
CC0031,20253,4,BUDGET,100000
CC0033,20253,4,BUDGET,
CC0028,20253,4,BUDGET,
CC0030,20253,4,BUDGET,
CC0032,20253,4,BUDGET,0
CC0089,20253,4,BUDGET,195000
CC0001,20253,10,ACTUAL,32002000
CC0003,20253,10,ACTUAL,99756000
CC0002,20253,10,ACTUAL,21000
CC0020,20253,10,ACTUAL,984000
CC0021,20253,10,ACTUAL,506000
CC0024,20253,10,ACTUAL,346000
CC0027,20253,10,ACTUAL,9353000
CC0023,20253,10,ACTUAL,11848000
CC0007,20253,10,ACTUAL,4918000
CC0008,20253,10,ACTUAL,-75000
CC0009,20253,10,ACTUAL,4764000
CC0005,20253,10,ACTUAL,5893000
CC0006,20253,10,ACTUAL,7058000
CC0010,20253,10,ACTUAL,79877000
CC0011,20253,10,ACTUAL,62503000
CC0014,20253,10,ACTUAL,33969000
CC0017,20253,10,ACTUAL,56547000
CC0016,20253,10,ACTUAL,30816000
CC0039,20253,10,ACTUAL,90404000
CC0040,20253,10,ACTUAL,2802000
CC0038,20253,10,ACTUAL,19000000
CC0041,20253,10,ACTUAL,19354000
CC0043,20253,10,ACTUAL,5758000
CC0066,20253,10,ACTUAL,24617000
CC0085,20253,10,ACTUAL,35697000
CC0058,20253,10,ACTUAL,819000
CC0057,20253,10,ACTUAL,668000
CC0053,20253,10,ACTUAL,164000
CC0065,20253,10,ACTUAL,2557000
CC0052,20253,10,ACTUAL,97000
CC0051,20253,10,ACTUAL,97000
CC0078,20253,10,ACTUAL,
CC0063,20253,10,ACTUAL,
CC0075,20253,10,ACTUAL,
CC0073,20253,10,ACTUAL,
CC0062,20253,10,ACTUAL,6160000
CC0036,20253,10,ACTUAL,24060000
CC0045,20253,10,ACTUAL,93347000
CC0047,20253,10,ACTUAL,-4301000
CC0044,20253,10,ACTUAL,85531000
CC0046,20253,10,ACTUAL,20000000
CC0048,20253,10,ACTUAL,0
CC0031,20253,10,ACTUAL,35027000
CC0033,20253,10,ACTUAL,0
CC0028,20253,10,ACTUAL,9342000
CC0030,20253,10,ACTUAL,2689000
CC0032,20253,10,ACTUAL,30000
CC0089,20253,10,ACTUAL,32000
CC0001,20253,10,BUDGET,20409000
CC0003,20253,10,BUDGET,97466000
CC0002,20253,10,BUDGET,40000
CC0020,20253,10,BUDGET,679000
CC0021,20253,10,BUDGET,540000
CC0024,20253,10,BUDGET,830000
CC0027,20253,10,BUDGET,10143000
CC0023,20253,10,BUDGET,10564000
CC0007,20253,10,BUDGET,5567000
CC0008,20253,10,BUDGET,-75000
CC0009,20253,10,BUDGET,4684000
CC0005,20253,10,BUDGET,10023000
CC0006,20253,10,BUDGET,6516000
CC0010,20253,10,BUDGET,47390000
CC0011,20253,10,BUDGET,2857000
CC0014,20253,10,BUDGET,6344000
CC0017,20253,10,BUDGET,52439000
CC0016,20253,10,BUDGET,28288000
CC0039,20253,10,BUDGET,124009000
CC0040,20253,10,BUDGET,883000
CC0038,20253,10,BUDGET,19981000
CC0041,20253,10,BUDGET,6492000
CC0043,20253,10,BUDGET,4965000
CC0066,20253,10,BUDGET,23759000
CC0085,20253,10,BUDGET,36128000
CC0058,20253,10,BUDGET,583000
CC0057,20253,10,BUDGET,597000
CC0053,20253,10,BUDGET,164000
CC0065,20253,10,BUDGET,2557000
CC0052,20253,10,BUDGET,
CC0051,20253,10,BUDGET,
CC0078,20253,10,BUDGET,
CC0063,20253,10,BUDGET,
CC0075,20253,10,BUDGET,
CC0073,20253,10,BUDGET,
CC0062,20253,10,BUDGET,6505000
CC0036,20253,10,BUDGET,28159000
CC0045,20253,10,BUDGET,149845000
CC0047,20253,10,BUDGET,34958000
CC0044,20253,10,BUDGET,75390000
CC0046,20253,10,BUDGET,20860000
CC0048,20253,10,BUDGET,0
CC0031,20253,10,BUDGET,36037000
CC0033,20253,10,BUDGET,0
CC0028,20253,10,BUDGET,14275000
CC0030,20253,10,BUDGET,11303000
CC0032,20253,10,BUDGET,30000
CC0089,20253,10,BUDGET,32000
CC0001,20253,13,ACTUAL,71311000
CC0003,20253,13,ACTUAL,47101000
CC0002,20253,13,ACTUAL,28000
CC0020,20253,13,ACTUAL,-609000
CC0021,20253,13,ACTUAL,1885000
CC0024,20253,13,ACTUAL,-107000
CC0027,20253,13,ACTUAL,12220000
CC0023,20253,13,ACTUAL,4439000
CC0007,20253,13,ACTUAL,742000
CC0008,20253,13,ACTUAL,98000
CC0009,20253,13,ACTUAL,199000
CC0005,20253,13,ACTUAL,7485000
CC0006,20253,13,ACTUAL,3344000
CC0010,20253,13,ACTUAL,21498000
CC0011,20253,13,ACTUAL,60578000
CC0014,20253,13,ACTUAL,4150000
CC0017,20253,13,ACTUAL,2488000
CC0016,20253,13,ACTUAL,21446000
CC0039,20253,13,ACTUAL,-118591000
CC0040,20253,13,ACTUAL,29802000
CC0038,20253,13,ACTUAL,4279000
CC0041,20253,13,ACTUAL,-5027000
CC0043,20253,13,ACTUAL,-5389000
CC0066,20253,13,ACTUAL,8982000
CC0085,20253,13,ACTUAL,25017000
CC0058,20253,13,ACTUAL,1605000
CC0057,20253,13,ACTUAL,259000
CC0053,20253,13,ACTUAL,-114000
CC0065,20253,13,ACTUAL,-2292000
CC0052,20253,13,ACTUAL,917000
CC0051,20253,13,ACTUAL,-97000
CC0078,20253,13,ACTUAL,
CC0063,20253,13,ACTUAL,
CC0075,20253,13,ACTUAL,
CC0073,20253,13,ACTUAL,
CC0062,20253,13,ACTUAL,5471000
CC0036,20253,13,ACTUAL,1697000
CC0045,20253,13,ACTUAL,28375000
CC0047,20253,13,ACTUAL,66733000
CC0044,20253,13,ACTUAL,73358000
CC0046,20253,13,ACTUAL,4100000
CC0048,20253,13,ACTUAL,0
CC0031,20253,13,ACTUAL,-962000
CC0033,20253,13,ACTUAL,0
CC0028,20253,13,ACTUAL,-7569000
CC0030,20253,13,ACTUAL,-1965000
CC0032,20253,13,ACTUAL,-30000
CC0089,20253,13,ACTUAL,163000
CC0001,20253,13,BUDGET,86010000
CC0003,20253,13,BUDGET,21980000
CC0002,20253,13,BUDGET,10000
CC0020,20253,13,BUDGET,-224000
CC0021,20253,13,BUDGET,585000
CC0024,20253,13,BUDGET,-582000
CC0027,20253,13,BUDGET,11377000
CC0023,20253,13,BUDGET,4167000
CC0007,20253,13,BUDGET,-1889000
CC0008,20253,13,BUDGET,98000
CC0009,20253,13,BUDGET,1582000
CC0005,20253,13,BUDGET,4859000
CC0006,20253,13,BUDGET,-2817000
CC0010,20253,13,BUDGET,13145000
CC0011,20253,13,BUDGET,63095000
CC0014,20253,13,BUDGET,18224000
CC0017,20253,13,BUDGET,21304000
CC0016,20253,13,BUDGET,-622000
CC0039,20253,13,BUDGET,17925000
CC0040,20253,13,BUDGET,1495000
CC0038,20253,13,BUDGET,-1300000
CC0041,20253,13,BUDGET,8974000
CC0043,20253,13,BUDGET,-1698000
CC0066,20253,13,BUDGET,9562000
CC0085,20253,13,BUDGET,26652000
CC0058,20253,13,BUDGET,878000
CC0057,20253,13,BUDGET,219000
CC0053,20253,13,BUDGET,-114000
CC0065,20253,13,BUDGET,-2292000
CC0052,20253,13,BUDGET,0
CC0051,20253,13,BUDGET,0
CC0078,20253,13,BUDGET,
CC0063,20253,13,BUDGET,
CC0075,20253,13,BUDGET,
CC0073,20253,13,BUDGET,
CC0062,20253,13,BUDGET,3610000
CC0036,20253,13,BUDGET,14170000
CC0045,20253,13,BUDGET,36041000
CC0047,20253,13,BUDGET,50696000
CC0044,20253,13,BUDGET,74550000
CC0046,20253,13,BUDGET,10530000
CC0048,20253,13,BUDGET,0
CC0031,20253,13,BUDGET,14530000
CC0033,20253,13,BUDGET,0
CC0028,20253,13,BUDGET,4042000
CC0030,20253,13,BUDGET,-8730000
CC0032,20253,13,BUDGET,-30000
CC0089,20253,13,BUDGET,163000
CC0001,20253,14,ACTUAL,71311000
CC0003,20253,14,ACTUAL,47101000
CC0002,20253,14,ACTUAL,28000
CC0020,20253,14,ACTUAL,-609000
CC0021,20253,14,ACTUAL,1885000
CC0024,20253,14,ACTUAL,-107000
CC0027,20253,14,ACTUAL,8419000
CC0023,20253,14,ACTUAL,4439000
CC0007,20253,14,ACTUAL,742000
CC0008,20253,14,ACTUAL,98000
CC0009,20253,14,ACTUAL,199000
CC0005,20253,14,ACTUAL,7485000
CC0006,20253,14,ACTUAL,3344000
CC0010,20253,14,ACTUAL,15291000
CC0011,20253,14,ACTUAL,47357000
CC0014,20253,14,ACTUAL,3240000
CC0017,20253,14,ACTUAL,2488000
CC0016,20253,14,ACTUAL,21446000
CC0039,20253,14,ACTUAL,-206926000
CC0040,20253,14,ACTUAL,-5292000
CC0038,20253,14,ACTUAL,7099000
CC0041,20253,14,ACTUAL,-4993000
CC0043,20253,14,ACTUAL,-5389000
CC0066,20253,14,ACTUAL,9792000
CC0085,20253,14,ACTUAL,25017000
CC0058,20253,14,ACTUAL,-6099000
CC0057,20253,14,ACTUAL,259000
CC0053,20253,14,ACTUAL,-114000
CC0065,20253,14,ACTUAL,-2292000
CC0052,20253,14,ACTUAL,917000
CC0051,20253,14,ACTUAL,-97000
CC0078,20253,14,ACTUAL,
CC0063,20253,14,ACTUAL,
CC0075,20253,14,ACTUAL,
CC0073,20253,14,ACTUAL,
CC0062,20253,14,ACTUAL,5720000
CC0036,20253,14,ACTUAL,1697000
CC0045,20253,14,ACTUAL,28375000
CC0047,20253,14,ACTUAL,59153000
CC0044,20253,14,ACTUAL,41285000
CC0046,20253,14,ACTUAL,-742000
CC0048,20253,14,ACTUAL,0
CC0031,20253,14,ACTUAL,-962000
CC0033,20253,14,ACTUAL,0
CC0028,20253,14,ACTUAL,-7569000
CC0030,20253,14,ACTUAL,-1965000
CC0032,20253,14,ACTUAL,-30000
CC0089,20253,14,ACTUAL,163000
CC0001,20253,14,BUDGET,86010000
CC0003,20253,14,BUDGET,21980000
CC0002,20253,14,BUDGET,10000
CC0020,20253,14,BUDGET,-224000
CC0021,20253,14,BUDGET,585000
CC0024,20253,14,BUDGET,-582000
CC0027,20253,14,BUDGET,11377000
CC0023,20253,14,BUDGET,4167000
CC0007,20253,14,BUDGET,-1889000
CC0008,20253,14,BUDGET,98000
CC0009,20253,14,BUDGET,1582000
CC0005,20253,14,BUDGET,4859000
CC0006,20253,14,BUDGET,-2817000
CC0010,20253,14,BUDGET,19324000
CC0011,20253,14,BUDGET,48672000
CC0014,20253,14,BUDGET,17296000
CC0017,20253,14,BUDGET,21304000
CC0016,20253,14,BUDGET,-622000
CC0039,20253,14,BUDGET,11607000
CC0040,20253,14,BUDGET,1495000
CC0038,20253,14,BUDGET,-1300000
CC0041,20253,14,BUDGET,8974000
CC0043,20253,14,BUDGET,-1698000
CC0066,20253,14,BUDGET,9562000
CC0085,20253,14,BUDGET,26652000
CC0058,20253,14,BUDGET,878000
CC0057,20253,14,BUDGET,219000
CC0053,20253,14,BUDGET,-114000
CC0065,20253,14,BUDGET,-2292000
CC0052,20253,14,BUDGET,0
CC0051,20253,14,BUDGET,0
CC0078,20253,14,BUDGET,
CC0063,20253,14,BUDGET,
CC0075,20253,14,BUDGET,
CC0073,20253,14,BUDGET,
CC0062,20253,14,BUDGET,3597000
CC0036,20253,14,BUDGET,14170000
CC0045,20253,14,BUDGET,36041000
CC0047,20253,14,BUDGET,43277000
CC0044,20253,14,BUDGET,74550000
CC0046,20253,14,BUDGET,10530000
CC0048,20253,14,BUDGET,0
CC0031,20253,14,BUDGET,14530000
CC0033,20253,14,BUDGET,0
CC0028,20253,14,BUDGET,4042000
CC0030,20253,14,BUDGET,-8730000
CC0032,20253,14,BUDGET,-30000
CC0089,20253,14,BUDGET,163000
CC0001,20254,1,ACTUAL,95795000
CC0002,20254,1,ACTUAL,
CC0003,20254,1,ACTUAL,
CC0020,20254,1,ACTUAL,195000
CC0007,20254,1,ACTUAL,25035000
CC0004,20254,1,ACTUAL,8072000
CC0008,20254,1,ACTUAL, -   
CC0009,20254,1,ACTUAL,18660000
CC0005,20254,1,ACTUAL,33760000
CC0006,20254,1,ACTUAL,18133000
CC0010,20254,1,ACTUAL,98630000
CC0011,20254,1,ACTUAL,84781000
CC0014,20254,1,ACTUAL,34325000
CC0017,20254,1,ACTUAL,134639000
CC0058,20254,1,ACTUAL,2382000
CC0057,20254,1,ACTUAL,642000
CC0053,20254,1,ACTUAL,50000
CC0065,20254,1,ACTUAL,265000
CC0052,20254,1,ACTUAL,1014000
CC0051,20254,1,ACTUAL, -   
CC0078,20254,1,ACTUAL, -   
CC0063,20254,1,ACTUAL, -   
CC0075,20254,1,ACTUAL, -   
CC0073,20254,1,ACTUAL, -   
CC0062,20254,1,ACTUAL,18775000
CC0085,20254,1,ACTUAL,
CC0080,20254,1,ACTUAL,76252000
CC0036,20254,1,ACTUAL,92403000
CC0037,20254,1,ACTUAL,
CC0035,20254,1,ACTUAL,
CC0034,20254,1,ACTUAL,
CC0031,20254,1,ACTUAL,123282000
CC0028,20254,1,ACTUAL,36679000
CC0030,20254,1,ACTUAL,2491000
CC0089,20254,1,ACTUAL,
CC0032,20254,1,ACTUAL, -   
CC0033,20254,1,ACTUAL,
CC0029,20254,1,ACTUAL,
CC0045,20254,1,ACTUAL,470617000
CC0047,20254,1,ACTUAL,197152000
CC0044,20254,1,ACTUAL,324483000
CC0046,20254,1,ACTUAL,62469000
CC0048,20254,1,ACTUAL,
CC0001,20254,1,BUDGET,95795000
CC0002,20254,1,BUDGET,
CC0003,20254,1,BUDGET,
CC0020,20254,1,BUDGET,6600000
CC0007,20254,1,BUDGET,28036000
CC0004,20254,1,BUDGET,8149000
CC0008,20254,1,BUDGET, -   
CC0009,20254,1,BUDGET,28801000
CC0005,20254,1,BUDGET,36821000
CC0006,20254,1,BUDGET,42887000
CC0010,20254,1,BUDGET,105736000
CC0011,20254,1,BUDGET,116510000
CC0014,20254,1,BUDGET,48774000
CC0017,20254,1,BUDGET,144968000
CC0058,20254,1,BUDGET,3005000
CC0057,20254,1,BUDGET,955000
CC0053,20254,1,BUDGET, -   
CC0065,20254,1,BUDGET, -   
CC0052,20254,1,BUDGET, -   
CC0051,20254,1,BUDGET, -   
CC0078,20254,1,BUDGET, -   
CC0063,20254,1,BUDGET, -   
CC0075,20254,1,BUDGET, -   
CC0073,20254,1,BUDGET, -   
CC0062,20254,1,BUDGET,11967000
CC0085,20254,1,BUDGET,
CC0080,20254,1,BUDGET,76411000
CC0036,20254,1,BUDGET,87047000
CC0037,20254,1,BUDGET,
CC0035,20254,1,BUDGET,
CC0034,20254,1,BUDGET,
CC0031,20254,1,BUDGET,141445000
CC0028,20254,1,BUDGET,46828000
CC0030,20254,1,BUDGET,12490000
CC0089,20254,1,BUDGET,
CC0032,20254,1,BUDGET, -   
CC0033,20254,1,BUDGET,
CC0029,20254,1,BUDGET,
CC0045,20254,1,BUDGET,747980000
CC0047,20254,1,BUDGET,233107000
CC0044,20254,1,BUDGET,387513000
CC0046,20254,1,BUDGET,61427000
CC0048,20254,1,BUDGET,
CC0001,20254,2,ACTUAL,94987000
CC0002,20254,2,ACTUAL,
CC0003,20254,2,ACTUAL,
CC0020,20254,2,ACTUAL,79000
CC0007,20254,2,ACTUAL,10022000
CC0004,20254,2,ACTUAL,6872000
CC0008,20254,2,ACTUAL, -   
CC0009,20254,2,ACTUAL,4177000
CC0005,20254,2,ACTUAL,25129000
CC0006,20254,2,ACTUAL,7479000
CC0010,20254,2,ACTUAL,98630000
CC0011,20254,2,ACTUAL,84781000
CC0014,20254,2,ACTUAL,34325000
CC0017,20254,2,ACTUAL,60316000
CC0058,20254,2,ACTUAL,2382000
CC0057,20254,2,ACTUAL,642000
CC0053,20254,2,ACTUAL,50000
CC0065,20254,2,ACTUAL,265000
CC0052,20254,2,ACTUAL,1014000
CC0051,20254,2,ACTUAL, -   
CC0078,20254,2,ACTUAL, -   
CC0063,20254,2,ACTUAL, -   
CC0075,20254,2,ACTUAL, -   
CC0073,20254,2,ACTUAL, -   
CC0062,20254,2,ACTUAL,18775000
CC0085,20254,2,ACTUAL,
CC0080,20254,2,ACTUAL,76252000
CC0036,20254,2,ACTUAL,31003000
CC0037,20254,2,ACTUAL,
CC0035,20254,2,ACTUAL,
CC0034,20254,2,ACTUAL,
CC0031,20254,2,ACTUAL,33241000
CC0028,20254,2,ACTUAL,4094000
CC0030,20254,2,ACTUAL,422000
CC0089,20254,2,ACTUAL,
CC0032,20254,2,ACTUAL, -   
CC0033,20254,2,ACTUAL,
CC0029,20254,2,ACTUAL,
CC0045,20254,2,ACTUAL,69250000
CC0047,20254,2,ACTUAL,52865000
CC0044,20254,2,ACTUAL,95222000
CC0046,20254,2,ACTUAL,22902000
CC0048,20254,2,ACTUAL,
CC0001,20254,2,BUDGET,76975000
CC0002,20254,2,BUDGET,
CC0003,20254,2,BUDGET,
CC0020,20254,2,BUDGET,1034000
CC0007,20254,2,BUDGET,8288000
CC0004,20254,2,BUDGET,6442000
CC0008,20254,2,BUDGET, -   
CC0009,20254,2,BUDGET,5320000
CC0005,20254,2,BUDGET,13901000
CC0006,20254,2,BUDGET,8024000
CC0010,20254,2,BUDGET,105736000
CC0011,20254,2,BUDGET,116510000
CC0014,20254,2,BUDGET,48774000
CC0017,20254,2,BUDGET,60542000
CC0058,20254,2,BUDGET,3005000
CC0057,20254,2,BUDGET,955000
CC0053,20254,2,BUDGET, -   
CC0065,20254,2,BUDGET, -   
CC0052,20254,2,BUDGET, -   
CC0051,20254,2,BUDGET, -   
CC0078,20254,2,BUDGET, -   
CC0063,20254,2,BUDGET, -   
CC0075,20254,2,BUDGET, -   
CC0073,20254,2,BUDGET, -   
CC0062,20254,2,BUDGET,11967000
CC0085,20254,2,BUDGET,
CC0080,20254,2,BUDGET,76411000
CC0036,20254,2,BUDGET,29888000
CC0037,20254,2,BUDGET,
CC0035,20254,2,BUDGET,
CC0034,20254,2,BUDGET,
CC0031,20254,2,BUDGET,41892000
CC0028,20254,2,BUDGET,8202000
CC0030,20254,2,BUDGET,2686000
CC0089,20254,2,BUDGET, -   
CC0032,20254,2,BUDGET, -   
CC0033,20254,2,BUDGET,
CC0029,20254,2,BUDGET,
CC0045,20254,2,BUDGET,185309000
CC0047,20254,2,BUDGET,67785000
CC0044,20254,2,BUDGET,119952000
CC0046,20254,2,BUDGET,22647000
CC0048,20254,2,BUDGET,
CC0001,20254,4,ACTUAL,668000
CC0002,20254,4,ACTUAL,21000
CC0003,20254,4,ACTUAL, -   
CC0020,20254,4,ACTUAL,-   
CC0007,20254,4,ACTUAL,156000
CC0004,20254,4,ACTUAL,35000
CC0008,20254,4,ACTUAL,3000
CC0009,20254,4,ACTUAL,379000
CC0005,20254,4,ACTUAL,87000
CC0006,20254,4,ACTUAL,-5929000
CC0010,20254,4,ACTUAL,454000
CC0011,20254,4,ACTUAL,492000
CC0014,20254,4,ACTUAL,307000
CC0017,20254,4,ACTUAL,-   
CC0058,20254,4,ACTUAL,
CC0057,20254,4,ACTUAL,-   
CC0053,20254,4,ACTUAL,
CC0065,20254,4,ACTUAL,
CC0052,20254,4,ACTUAL,
CC0051,20254,4,ACTUAL,
CC0078,20254,4,ACTUAL,
CC0063,20254,4,ACTUAL,
CC0075,20254,4,ACTUAL,
CC0073,20254,4,ACTUAL,
CC0062,20254,4,ACTUAL,-   
CC0085,20254,4,ACTUAL,
CC0080,20254,4,ACTUAL,645000
CC0036,20254,4,ACTUAL,512000
CC0037,20254,4,ACTUAL,
CC0035,20254,4,ACTUAL,
CC0034,20254,4,ACTUAL,
CC0031,20254,4,ACTUAL,119000
CC0028,20254,4,ACTUAL,-   
CC0030,20254,4,ACTUAL,1000
CC0089,20254,4,ACTUAL,162000
CC0032,20254,4,ACTUAL,
CC0033,20254,4,ACTUAL, -   
CC0029,20254,4,ACTUAL,
CC0045,20254,4,ACTUAL,807000
CC0047,20254,4,ACTUAL,255000
CC0044,20254,4,ACTUAL,288000
CC0046,20254,4,ACTUAL,35000
CC0048,20254,4,ACTUAL,
CC0001,20254,4,BUDGET,453000
CC0002,20254,4,BUDGET,49000
CC0003,20254,4,BUDGET, -   
CC0020,20254,4,BUDGET, -   
CC0007,20254,4,BUDGET,39000
CC0004,20254,4,BUDGET, -   
CC0008,20254,4,BUDGET, -   
CC0009,20254,4,BUDGET,415000
CC0005,20254,4,BUDGET,214000
CC0006,20254,4,BUDGET,-   
CC0010,20254,4,BUDGET,120000
CC0011,20254,4,BUDGET,287000
CC0014,20254,4,BUDGET,229000
CC0017,20254,4,BUDGET, -   
CC0058,20254,4,BUDGET,
CC0057,20254,4,BUDGET,
CC0053,20254,4,BUDGET,
CC0065,20254,4,BUDGET,
CC0052,20254,4,BUDGET,
CC0051,20254,4,BUDGET,
CC0078,20254,4,BUDGET,
CC0063,20254,4,BUDGET,
CC0075,20254,4,BUDGET,
CC0073,20254,4,BUDGET,
CC0062,20254,4,BUDGET, -   
CC0085,20254,4,BUDGET,
CC0080,20254,4,BUDGET,750000
CC0036,20254,4,BUDGET,467000
CC0037,20254,4,BUDGET,
CC0035,20254,4,BUDGET,
CC0034,20254,4,BUDGET,
CC0031,20254,4,BUDGET,100000
CC0028,20254,4,BUDGET, -   
CC0030,20254,4,BUDGET, -   
CC0089,20254,4,BUDGET,162000
CC0032,20254,4,BUDGET, -   
CC0033,20254,4,BUDGET, -   
CC0029,20254,4,BUDGET,
CC0045,20254,4,BUDGET, -   
CC0047,20254,4,BUDGET, -   
CC0044,20254,4,BUDGET, -   
CC0046,20254,4,BUDGET, -   
CC0048,20254,4,BUDGET,
CC0001,20254,10,ACTUAL,23125000
CC0002,20254,10,ACTUAL,44000
CC0003,20254,10,ACTUAL,
CC0020,20254,10,ACTUAL,317000
CC0007,20254,10,ACTUAL,6477000
CC0004,20254,10,ACTUAL,10872000
CC0008,20254,10,ACTUAL,3000
CC0009,20254,10,ACTUAL,4297000
CC0005,20254,10,ACTUAL,10467000
CC0006,20254,10,ACTUAL,6503000
CC0010,20254,10,ACTUAL,84732000
CC0011,20254,10,ACTUAL,57612000
CC0014,20254,10,ACTUAL,33202000
CC0017,20254,10,ACTUAL,54051000
CC0058,20254,10,ACTUAL,2248000
CC0057,20254,10,ACTUAL,745000
CC0053,20254,10,ACTUAL,164000
CC0065,20254,10,ACTUAL,75000
CC0052,20254,10,ACTUAL,97000
CC0051,20254,10,ACTUAL,97000
CC0078,20254,10,ACTUAL,-   
CC0063,20254,10,ACTUAL,-   
CC0075,20254,10,ACTUAL,-   
CC0073,20254,10,ACTUAL,-   
CC0062,20254,10,ACTUAL,16583000
CC0085,20254,10,ACTUAL,
CC0080,20254,10,ACTUAL,70789000
CC0036,20254,10,ACTUAL,19741000
CC0037,20254,10,ACTUAL,
CC0035,20254,10,ACTUAL,
CC0034,20254,10,ACTUAL,
CC0031,20254,10,ACTUAL,36929000
CC0028,20254,10,ACTUAL,10463000
CC0030,20254,10,ACTUAL,2136000
CC0089,20254,10,ACTUAL,-   
CC0032,20254,10,ACTUAL,
CC0033,20254,10,ACTUAL,-   
CC0029,20254,10,ACTUAL,
CC0045,20254,10,ACTUAL,142471000
CC0047,20254,10,ACTUAL,32052000
CC0044,20254,10,ACTUAL,83892000
CC0046,20254,10,ACTUAL,19844000
CC0048,20254,10,ACTUAL,
CC0001,20254,10,BUDGET,24895000
CC0002,20254,10,BUDGET,42000
CC0003,20254,10,BUDGET,
CC0020,20254,10,BUDGET,965000
CC0007,20254,10,BUDGET,5632000
CC0004,20254,10,BUDGET,15247000
CC0008,20254,10,BUDGET, -   
CC0009,20254,10,BUDGET,4831000
CC0005,20254,10,BUDGET,10651000
CC0006,20254,10,BUDGET,6729000
CC0010,20254,10,BUDGET,100978000
CC0011,20254,10,BUDGET,74185000
CC0014,20254,10,BUDGET,38250000
CC0017,20254,10,BUDGET,55938000
CC0058,20254,10,BUDGET,1221000
